192.168.1.121:49362-95.46.8.65:443,Cobalt,19,1259.790318,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49310-95.46.8.65:443,Cobalt,20,1203.428679,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49173-95.46.8.65:443,Cobalt,20,1283.062925,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49223-95.46.8.65:443,Cobalt,18,1314.311088,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49257-95.46.8.65:443,Cobalt,20,1276.022283,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49204-95.46.8.65:443,Cobalt,20,953.337934,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49269-95.46.8.65:443,Cobalt,19,1285.208457,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49208-95.46.8.65:443,Cobalt,16,32.183536,4051,311.61538461538464,4504,643.4285714285714,49191,0,8,11,771
192.168.1.121:49298-95.46.8.65:443,Cobalt,18,1190.241018,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49169-95.46.8.65:443,Cobalt,19,1307.930741,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49189-95.46.8.65:443,Cobalt,18,1243.047351,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49249-95.46.8.65:443,Cobalt,20,1274.350958,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49278-95.46.8.65:443,Cobalt,19,1209.070138,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49290-95.46.8.65:443,Cobalt,20,1207.432952,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49185-95.46.8.65:443,Cobalt,19,1313.867249,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49237-95.46.8.65:443,Cobalt,20,1256.633507,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49314-95.46.8.65:443,Cobalt,19,1225.23267,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49331-95.46.8.65:443,Cobalt,19,1285.356571,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49385-95.46.8.65:443,Cobalt,19,1290.063855,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49220-95.46.8.65:443,Cobalt,20,1260.32938,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49342-95.46.8.65:443,Cobalt,19,1225.662466,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49227-95.46.8.65:443,Cobalt,18,1233.361814,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49273-95.46.8.65:443,Cobalt,20,1258.407701,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49346-95.46.8.65:443,Cobalt,20,1219.320863,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49315-95.46.8.65:443,Cobalt,18,1232.64246,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49381-95.46.8.65:443,Cobalt,19,1267.552514,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49382-95.46.8.65:443,Cobalt,20,1279.547064,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49316-95.46.8.65:443,Cobalt,19,1215.517064,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49345-95.46.8.65:443,Cobalt,19,1197.11168,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49228-95.46.8.65:443,Cobalt,19,1211.934072,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49274-95.46.8.65:443,Cobalt,19,1252.418292,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49341-95.46.8.65:443,Cobalt,19,1234.234617,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49221-95.46.8.65:443,Cobalt,18,1263.578972,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49386-95.46.8.65:443,Cobalt,20,1309.890633,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49313-95.46.8.65:443,Cobalt,20,1240.783258,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49332-95.46.8.65:443,Cobalt,20,1287.530033,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49184-95.46.8.65:443,Cobalt,20,1308.369448,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49238-95.46.8.65:443,Cobalt,19,1257.418666,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49289-95.46.8.65:443,Cobalt,19,1208.876819,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49277-95.46.8.65:443,Cobalt,19,1216.407887,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49188-95.46.8.65:443,Cobalt,19,1310.600384,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49250-95.46.8.65:443,Cobalt,20,1274.890938,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49297-95.46.8.65:443,Cobalt,18,1198.253579,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49170-95.46.8.65:443,Cobalt,19,1289.143813,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49270-95.46.8.65:443,Cobalt,20,1283.492897,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49207-95.46.8.65:443,Cobalt,16,32.465174,4051,311.61538461538464,4504,643.4285714285714,49191,0,8,11,771
192.168.1.121:49224-95.46.8.65:443,Cobalt,19,1293.539449,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49258-95.46.8.65:443,Cobalt,19,1279.838445,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49203-95.46.8.65:443,Cobalt,18,947.05379,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49309-95.46.8.65:443,Cobalt,20,1202.558276,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49174-95.46.8.65:443,Cobalt,19,1270.42872,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49361-95.46.8.65:443,Cobalt,19,1260.391361,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49293-95.46.8.65:443,Cobalt,20,1166.906161,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49406-95.46.8.65:443,Cobalt,16,1.020037,4296,330.46153846153845,4744,593.0,49191,0,8,11,771
192.168.1.121:49402-95.46.8.65:443,Cobalt,16,1.219363,4296,330.46153846153845,4744,593.0,49191,0,8,11,771
192.168.1.121:49254-95.46.8.65:443,Cobalt,19,1268.424007,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49365-95.46.8.65:443,Cobalt,18,1272.129385,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49167-95.46.8.65:443,Cobalt,20,1280.109179,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49296-95.46.8.65:443,Cobalt,19,1223.067197,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49383-95.46.8.65:443,Cobalt,19,1264.8091,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49271-95.46.8.65:443,Cobalt,20,1287.740711,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49202-95.46.8.65:443,Cobalt,20,925.428641,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49255-95.46.8.65:443,Cobalt,19,1287.610451,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49344-95.46.8.65:443,Cobalt,20,1223.177217,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49175-95.46.8.65:443,Cobalt,19,1285.128012,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49333-95.46.8.65:443,Cobalt,20,1270.956024,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49312-95.46.8.65:443,Cobalt,20,1203.999358,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49187-95.46.8.65:443,Cobalt,20,1265.277565,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49360-95.46.8.65:443,Cobalt,19,1235.826287,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49407-95.46.8.65:443,Cobalt,17,0.830227,6062,433.0,56009,6223.222222222223,49191,0,8,11,771
192.168.1.121:49399-95.46.8.65:443,Cobalt,15,1.220091,4242,353.5,4744,593.0,49191,0,8,11,771
192.168.1.121:49368-95.46.8.65:443,Cobalt,19,1298.025445,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49379-95.46.8.65:443,Cobalt,18,1315.410861,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49171-95.46.8.65:443,Cobalt,20,1289.62307,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49317-95.46.8.65:443,Cobalt,19,1239.340772,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49348-95.46.8.65:443,Cobalt,18,1201.978525,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49225-95.46.8.65:443,Cobalt,18,1278.759042,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49340-95.46.8.65:443,Cobalt,19,1262.483904,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49387-95.46.8.65:443,Cobalt,19,1288.99183,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49329-95.46.8.65:443,Cobalt,20,1281.942103,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49364-95.46.8.65:443,Cobalt,20,1258.327953,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49235-95.46.8.65:443,Cobalt,19,1252.361312,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49292-95.46.8.65:443,Cobalt,19,1196.929831,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49403-95.46.8.65:443,Cobalt,15,1.020387,4242,353.5,4744,593.0,49191,0,8,11,771
192.168.1.121:49276-95.46.8.65:443,Cobalt,18,1228.877688,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49251-95.46.8.65:443,Cobalt,20,1260.289196,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49191-95.46.8.65:443,Cobalt,19,1122.993182,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49252-95.46.8.65:443,Cobalt,19,1272.93853,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49190-95.46.8.65:443,Cobalt,19,1196.429529,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49275-95.46.8.65:443,Cobalt,19,1238.941458,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49404-95.46.8.65:443,Cobalt,15,1.009815,4242,353.5,4744,593.0,49191,0,8,11,771
192.168.1.121:49291-95.46.8.65:443,Cobalt,20,1197.040013,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49236-95.46.8.65:443,Cobalt,18,1272.981472,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49363-95.46.8.65:443,Cobalt,20,1279.897901,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49330-95.46.8.65:443,Cobalt,20,1278.936326,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49388-95.46.8.65:443,Cobalt,16,1.240096,4296,330.46153846153845,4744,593.0,49191,0,8,11,771
192.168.1.121:49205-95.46.8.65:443,Cobalt,19,948.404139,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49222-95.46.8.65:443,Cobalt,20,1290.524058,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49339-95.46.8.65:443,Cobalt,20,1277.585163,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49226-95.46.8.65:443,Cobalt,20,1268.201629,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49347-95.46.8.65:443,Cobalt,20,1211.661025,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49172-95.46.8.65:443,Cobalt,19,1285.401003,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49318-95.46.8.65:443,Cobalt,19,1256.575887,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49380-95.46.8.65:443,Cobalt,19,1276.46509,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49367-95.46.8.65:443,Cobalt,19,1265.970546,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49400-95.46.8.65:443,Cobalt,15,1.210697,4242,353.5,4744,593.0,49191,0,8,11,771
192.168.1.121:49359-95.46.8.65:443,Cobalt,19,1212.723567,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49186-95.46.8.65:443,Cobalt,19,1330.000176,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49176-95.46.8.65:443,Cobalt,20,1311.87527,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49334-95.46.8.65:443,Cobalt,19,1292.917163,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49311-95.46.8.65:443,Cobalt,19,1201.538035,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49343-95.46.8.65:443,Cobalt,20,1219.461538,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49201-95.46.8.65:443,Cobalt,19,924.442806,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49256-95.46.8.65:443,Cobalt,18,1261.623545,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49272-95.46.8.65:443,Cobalt,19,1263.67732,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49384-95.46.8.65:443,Cobalt,19,1294.642894,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49168-95.46.8.65:443,Cobalt,19,1280.303813,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49295-95.46.8.65:443,Cobalt,18,1189.270678,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49377-95.46.8.65:443,Cobalt,19,1274.563197,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49319-95.46.8.65:443,Cobalt,19,1275.963656,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49350-95.46.8.65:443,Cobalt,19,1177.603973,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49215-95.46.8.65:443,Cobalt,19,1123.825031,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49231-95.46.8.65:443,Cobalt,19,1237.387678,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49338-95.46.8.65:443,Cobalt,19,1259.221034,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49216-95.46.8.65:443,Cobalt,18,1176.001707,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49389-95.46.8.65:443,Cobalt,16,9.801265,4296,330.46153846153845,4744,593.0,49191,0,8,11,771
192.168.1.121:49327-95.46.8.65:443,Cobalt,20,1292.575138,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49241-95.46.8.65:443,Cobalt,19,1282.972025,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49286-95.46.8.65:443,Cobalt,19,1196.278873,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49159-95.46.8.65:443,Cobalt,19,1268.231087,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49282-95.46.8.65:443,Cobalt,19,1180.307359,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49374-95.46.8.65:443,Cobalt,19,1265.969325,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49245-95.46.8.65:443,Cobalt,18,1275.243926,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49193-95.46.8.65:443,Cobalt,20,1003.661347,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49323-95.46.8.65:443,Cobalt,19,1318.404281,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49165-95.46.8.65:443,Cobalt,19,1305.89886,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49302-95.46.8.65:443,Cobalt,18,1149.583223,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49211-95.46.8.65:443,Cobalt,19,900.796378,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49265-95.46.8.65:443,Cobalt,19,1292.89202,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49354-95.46.8.65:443,Cobalt,19,1219.58412,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49200-95.46.8.65:443,Cobalt,19,924.948624,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49261-95.46.8.65:443,Cobalt,19,1289.063239,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49177-95.46.8.65:443,Cobalt,19,1324.654191,4527,282.9375,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49306-95.46.8.65:443,Cobalt,18,1152.097047,4473,298.2,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49393-95.46.8.65:443,Cobalt,15,1.240281,4242,353.5,4744,593.0,49191,0,8,11,771
192.168.1.121:49358-95.46.8.65:443,Cobalt,19,1251.070703,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49397-95.46.8.65:443,Cobalt,15,1.220216,4242,353.5,4744,593.0,49191,0,8,11,771
192.168.1.121:49196-95.46.8.65:443,Cobalt,20,945.87853,4593,270.1764705882353,4808,534.2222222222222,49191,0,8,11,771
192.168.1.121:49370-95.46.8.65:443,Cobalt,19,1307.41832,4539,283.6875,4808,534.2222222222222,49191,0,8,11,771
